FPGA Time,Match Time,Theta,Left Front Absolute,Left Front Assumed,Right Front Absolute,Right Front Assumed,Left Rear Absolute,Left Rear Assumed,Right Rear Absolute,Right Rear Assumed,ClimberCmd,LeftIntakeCmd,RightIntakeCmd,LeftShooterSpeed,RightShooterSpeed,targetRPM,climberState,actualPosTicks,actualPosDeg,targetPosDeg,targetPosTicks,shooterError,hoodPosition,TargetX,TargetY,TargetTheta,Robot State Theta,poseX,poseY,Compressor Cur,ClimberSpeed,ClimberCurrent,X Pigeon,Y Pigeon,Z Pigeon,Pitch,Roll,ClimberReleased,
2.571658,-1.0,354.13330078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.13330078125,0.0,0.0,0.0,0.0,0.3,-0.0,0.0,0.0,0.0,0.1318359375,,
2.669925,-1.0,354.13604736328125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.13604736328125,0.0,0.0,0.0,0.0,0.28,-0.0,0.0,0.0,0.0,0.1318359375,,
2.691386,-1.0,354.13330078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.13330078125,0.0,0.0,0.0,0.0,0.27,-0.0,0.0,0.0,0.0,0.1318359375,,
2.712549,-1.0,354.13330078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.13330078125,0.0,0.0,0.0,0.0,0.27,-0.0,0.0,0.0,0.0,0.1318359375,,
2.756245,-1.0,354.13330078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.13330078125,0.0,0.0,0.0,0.0,0.27,-0.0,0.0,0.0,0.0,0.1318359375,,
2.779963,-1.0,354.13330078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.13330078125,0.0,0.0,0.0,0.0,0.27,0.06097560975609757,0.0,0.0,0.0,0.1318359375,,
2.797946,-1.0,354.13330078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.13330078125,0.0,0.0,0.0,0.0,0.28,0.06097560975609757,0.0,0.0,0.0,0.1318359375,,
2.829146,-1.0,354.13330078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.13330078125,0.0,0.0,0.0,0.0,0.28,0.06097560975609757,0.0,0.0,0.0,0.1318359375,,
2.868818,-1.0,354.13330078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.13330078125,0.0,0.0,0.0,0.0,0.27,-0.06097560975609757,0.0,0.0,0.0,0.1318359375,,
2.906589,-1.0,354.13330078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.13330078125,0.0,0.0,0.0,0.0,0.27,-0.06097560975609757,0.0,0.0,0.0,0.1318359375,,
