FPGA Time,Match Time,Theta,Left Front Absolute,Left Front Assumed,Right Front Absolute,Right Front Assumed,Left Rear Absolute,Left Rear Assumed,Right Rear Absolute,Right Rear Assumed,ClimberCmd,LeftIntakeCmd,RightIntakeCmd,LeftShooterSpeed,RightShooterSpeed,targetRPM,climberState,actualPosTicks,actualPosDeg,targetPosDeg,targetPosTicks,shooterError,hoodPosition,TargetX,TargetY,TargetTheta,Robot State Theta,poseX,poseY,Compressor Cur,ClimberSpeed,ClimberCurrent,X Pigeon,Y Pigeon,Z Pigeon,Pitch,Roll,ClimberReleased,
2.681817,-1.0,354.92431640625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.92431640625,0.0,0.0,0.0,0.0,0.3,-0.0,0.06097560975609757,0.0,-0.087890625,0.1318359375,,
2.726055,-1.0,354.92431640625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.92431640625,0.0,0.0,0.0,0.0,0.29,0.12195121951219513,0.06097560975609757,0.0,-0.087890625,0.1318359375,,
2.749518,-1.0,354.92706298828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.92706298828125,0.0,0.0,0.0,0.0,0.28,0.12195121951219513,0.06097560975609757,0.0,-0.087890625,0.1318359375,,
2.777009,-1.0,354.92706298828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.92706298828125,0.0,0.0,0.0,0.0,0.28,-0.0,-0.06097560975609757,0.0,-0.087890625,0.1318359375,,
2.800516,-1.0,354.92431640625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.92431640625,0.0,0.0,0.0,0.0,0.29,-0.0,-0.06097560975609757,0.0,-0.087890625,0.1318359375,,
2.850619,-1.0,354.92706298828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.92706298828125,0.0,0.0,0.0,0.0,0.3,-0.0,0.0,-0.06097560975609757,-0.087890625,0.1318359375,,
2.890869,-1.0,354.92706298828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.92706298828125,0.0,0.0,0.0,0.0,0.3,-0.12195121951219513,0.0,0.0,-0.087890625,0.17578125,,
2.92652,-1.0,354.92706298828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.92706298828125,0.0,0.0,0.0,0.0,0.3,-0.12195121951219513,0.0,0.0,-0.087890625,0.17578125,,
2.985798,-1.0,354.92706298828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.92706298828125,0.0,0.0,0.0,0.0,0.31,-0.06097560975609757,0.0,0.0,-0.087890625,0.1318359375,,
3.033533,-1.0,354.92706298828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.92706298828125,0.0,0.0,0.0,0.0,0.3,0.06097560975609757,-0.06097560975609757,0.0,-0.087890625,0.1318359375,,
