FPGA Time,Match Time,Theta,Left Front Absolute,Left Front Assumed,Right Front Absolute,Right Front Assumed,Left Rear Absolute,Left Rear Assumed,Right Rear Absolute,Right Rear Assumed,ClimberCmd,LeftIntakeCmd,RightIntakeCmd,LeftShooterSpeed,RightShooterSpeed,targetRPM,climberState,actualPosTicks,actualPosDeg,targetPosDeg,targetPosTicks,shooterError,hoodPosition,TargetX,TargetY,TargetTheta,Robot State Theta,poseX,poseY,Compressor Cur,ClimberSpeed,ClimberCurrent,
39.822782,-1.0,353.2818603515625,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,195875.0,98.70311941999644,10.13,20009.863736888892,-349.0,CLIMB,,,,353.2818603515625,-0.5849919938191306,0.258412444316491,0.0,23.231827368369515,51.410000000000004,
39.843939,-1.0,353.287353515625,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,197682.0,99.16178221354062,10.13,20009.863736888892,-349.0,CLIMB,,,,353.287353515625,-0.5849919938191306,0.2584124443528708,0.0,23.14576481328948,51.410000000000004,
39.862668,-1.0,353.287353515625,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,197682.0,100.07657654900899,10.13,20009.863736888892,-349.0,CLIMB,,,,353.287353515625,-0.5849919938191306,0.25841244438197464,0.0,23.01413972904943,51.78,
39.883014,-1.0,353.287353515625,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,198593.0,100.53777059417318,10.13,20009.863736888892,-349.0,CLIMB,,,,353.287353515625,-0.5849919938191306,0.25841244439652655,0.0,22.9483271869294,51.78,
39.902779,-1.0,353.287353515625,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,199506.0,100.99997713998538,10.13,20009.863736888892,-349.0,CLIMB,,,,353.287353515625,-0.5849919937609229,0.2584124443892506,0.0,22.958452193409403,51.78,
39.922738,-1.0,353.287353515625,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,200415.0,101.46015868450156,10.13,20009.863736888892,-349.0,CLIMB,,,,353.287353515625,-0.5849919937609229,0.25841244436014676,0.0,22.98882721284942,51.57,
39.942647,-1.0,353.287353515625,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,201315.0,101.91578397610175,10.13,20009.863736888892,-349.0,CLIMB,,,,353.287353515625,-0.5849919937609229,0.2584124443383189,0.0,22.99388971608942,51.57,
39.962747,-1.0,353.29010009765625,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,202233.0,102.38052177353394,10.13,20009.863736888892,-349.0,CLIMB,,,,353.29010009765625,-0.5849919937609229,0.25841244434559485,0.0,23.02426473552943,51.57,
39.982759,-1.0,353.29010009765625,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,203133.0,102.83614706513413,10.13,20009.863736888892,-349.0,CLIMB,,,,353.29010009765625,-0.5849919938191306,0.25841244434559485,0.0,22.99895221932942,51.94,
40.002699,-1.0,353.2928466796875,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,204038.0,103.29430360835431,10.13,20009.863736888892,-349.0,CLIMB,,,,353.2928466796875,-0.5849919937609229,0.25841244436014676,0.0,22.9483271869294,51.94,
40.022737,-1.0,353.29559326171875,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,204943.0,103.7524601515745,10.13,20009.863736888892,-349.0,CLIMB,,,,353.29559326171875,-0.5849919937609229,0.25841244433104293,0.0,22.928077173969392,51.84,
40.042712,-1.0,353.29833984375,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,205854.0,104.21365419673869,10.13,20009.863736888892,-349.0,CLIMB,,,,353.29833984375,-0.5849919937609229,0.2584124443528708,0.0,22.958452193409403,51.84,
40.063134,-1.0,353.30108642578125,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,206762.0,104.67332949093088,10.13,20009.863736888892,-349.0,CLIMB,,,,353.30108642578125,-0.5849919937900268,0.2584124443528708,0.0,22.933139677209393,51.84,
40.082954,-1.0,353.309326171875,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,207672.0,105.13401728577107,10.13,20009.863736888892,-349.0,CLIMB,,,,353.309326171875,-0.5849919937900268,0.2584124443746987,0.0,22.97363970312941,51.92,
40.102609,-1.0,353.309326171875,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,208588.0,105.59774258255526,10.13,20009.863736888892,-349.0,CLIMB,,,,353.309326171875,-0.5849919937318191,0.25841244438197464,0.0,23.03945224524944,51.92,
40.122711,-1.0,353.3203125,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,209495.0,106.05691162642344,10.13,20009.863736888892,-349.0,CLIMB,,,,353.3203125,-0.5849919938191306,0.2584124444038025,0.0,23.029327238769433,51.79,
40.142607,-1.0,353.32855224609375,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,210398.0,106.51405566899564,10.13,20009.863736888892,-349.0,CLIMB,,,,353.32855224609375,-0.5849919937900268,0.2584124443892506,0.0,23.004014722569423,51.79,
40.162876,-1.0,353.3367919921875,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,211293.0,106.96714970897582,10.13,20009.863736888892,-349.0,CLIMB,,,,353.3367919921875,-0.5849919937318191,0.25841244438197464,0.0,22.958452193409403,51.79,
40.182863,-1.0,353.34228515625,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,212198.0,107.42530625219601,10.13,20009.863736888892,-349.0,CLIMB,,,,353.34228515625,-0.5849919938191306,0.25841244439652655,0.0,22.907827161009383,52.49,
40.202744,-1.0,353.34503173828125,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,213090.0,107.8768815412042,10.13,20009.863736888892,-349.0,CLIMB,,,,353.34503173828125,-0.5849919938191306,0.25841244439652655,0.0,22.791389586489338,52.49,
40.222685,-1.0,353.3477783203125,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,213982.0,108.32845683021237,10.13,20009.863736888892,-349.0,CLIMB,,,,353.3477783203125,-0.5849919938191306,0.2584124443892506,0.0,22.72557704436931,52.85,
40.24286,-1.0,353.35601806640625,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,214883.0,108.78458837213657,10.13,20009.863736888892,-349.0,CLIMB,,,,353.35601806640625,-0.5849919937900268,0.2584124443746987,0.0,22.710389534649302,52.85,
40.263097,-1.0,353.36700439453125,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,215769.0,109.23312615920075,10.13,20009.863736888892,-349.0,CLIMB,,,,353.36700439453125,-0.5849919937027153,0.2584124444038025,0.0,22.63445198604927,52.85,
40.28349,-1.0,353.3697509765625,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,216664.0,109.68622019918094,10.13,20009.863736888892,-349.0,CLIMB,,,,353.36975097656256,-0.5849919935862999,0.2584124444183544,0.0,22.62432697956927,53.44,
40.302673,-1.0,353.37799072265625,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,217560.0,110.13982048948512,10.13,20009.863736888892,-349.0,CLIMB,,,,353.37799072265625,-0.5849919935280923,0.25841244441107847,0.0,22.62938948280927,53.44,
40.322766,-1.0,353.38348388671875,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,218447.0,110.13982048948512,10.13,20009.863736888892,-349.0,CLIMB,,,,353.38348388671875,-0.5849919934989884,0.25841244439652655,0.0,22.62938948280927,53.44,
40.342687,-1.0,353.38348388671875,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,219336.0,110.58886452687331,10.13,20009.863736888892,-349.0,CLIMB,,,,353.38348388671875,-0.5849919935280923,0.25841244439652655,0.0,22.60407696660926,53.44,
40.362973,-1.0,353.3917236328125,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,220223.0,111.03892106490949,10.13,20009.863736888892,-349.0,CLIMB,,,,353.3917236328125,-0.5849919935571961,0.25841244439652655,0.0,22.548389430969237,53.44,
40.382948,-1.0,353.39447021484375,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,221103.0,111.48796510229768,10.13,20009.863736888892,-349.0,CLIMB,,,,353.39447021484375,-0.5849919935280923,0.2584124444038025,0.0,22.55851443744924,54.300000000000004,
40.402719,-1.0,353.397216796875,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,221983.0,111.93346538741785,10.13,20009.863736888892,-349.0,CLIMB,,,,353.397216796875,-0.5849919935571961,0.25841244439652655,0.0,22.48257688884921,54.300000000000004,
40.422676,-1.0,353.4027099609375,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,222871.0,112.37896567253804,10.13,20009.863736888892,-349.0,CLIMB,,,,353.4027099609375,-0.5849919935280923,0.25841244439652655,0.0,22.401576837009177,54.76,
40.442754,-1.0,353.40545654296875,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,223749.0,112.82851596025021,10.13,20009.863736888892,-349.0,CLIMB,,,,353.40545654296875,-0.5849919934989884,0.25841244439652655,0.0,22.401576837009177,54.76,
40.46274,-1.0,353.408203125,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,224629.0,113.2730037447224,10.13,20009.863736888892,-349.0,CLIMB,,,,353.408203125,-0.5849919935280923,0.2584124443892506,0.0,22.33576429488915,54.76,
40.482996,-1.0,353.41094970703125,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,225506.0,113.71850402984259,10.13,20009.863736888892,-349.0,CLIMB,,,,353.41094970703125,-0.5849919934989884,0.2584124443674227,0.0,22.315514281929143,55.03,
40.502729,-1.0,353.41094970703125,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,226370.0,114.16248556399077,10.13,20009.863736888892,-349.0,CLIMB,,,,353.41094970703125,-0.5849919935280923,0.25841244433104293,0.0,22.280076759249127,55.03,
40.522812,-1.0,353.41094970703125,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,227250.0,114.59988584392694,10.13,20009.863736888892,-349.0,CLIMB,,,,353.41094970703125,-0.5849919934989884,0.25841244433104293,0.0,22.209201713889097,55.56,
40.542742,-1.0,353.4136962890625,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,228130.0,115.04538612904713,10.13,20009.863736888892,-349.0,CLIMB,,,,353.4136962890625,-0.5849919935280923,0.25841244434559485,0.0,22.163639184729078,55.56,
40.563121,-1.0,353.419189453125,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,229009.0,115.4908864141673,10.13,20009.863736888892,-349.0,CLIMB,,,,353.419189453125,-0.5849919935280923,0.25841244433104293,0.0,22.18895170092909,55.56,
40.582906,-1.0,353.419189453125,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,229880.0,115.93588044896349,10.13,20009.863736888892,-349.0,CLIMB,,,,353.419189453125,-0.5849919935571961,0.258412444323767,0.0,22.158576681489077,55.34,
40.602692,-1.0,353.42742919921875,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,230752.0,116.37682448116767,10.13,20009.863736888892,-349.0,CLIMB,,,,353.42742919921875,-0.5849919935280923,0.25841244430921506,0.0,22.148451675009074,55.34,
40.622593,-1.0,353.43841552734375,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,231620.0,116.81827476369585,10.13,20009.863736888892,-349.0,CLIMB,,,,353.43841552734375,-0.5849919935571961,0.25841244430921506,0.0,22.18895170092909,55.870000000000005,
40.642812,-1.0,353.441162109375,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,232492.0,117.25770004492803,10.13,20009.863736888892,-349.0,CLIMB,,,,353.441162109375,-0.5849919935862999,0.25841244430921506,0.0,22.128201662049065,55.870000000000005,
40.662689,-1.0,353.4466552734375,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,233359.0,117.69915032745622,10.13,20009.863736888892,-349.0,CLIMB,,,,353.4466552734375,-0.5849919935862999,0.2584124443019391,0.0,22.067451623169042,55.870000000000005,
40.682765,-1.0,353.4466552734375,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,234231.0,118.13806935836439,10.13,20009.863736888892,-349.0,CLIMB,,,,353.4466552734375,-0.5849919935571961,0.2584124442728353,0.0,22.021889094009023,56.0,
40.702857,-1.0,353.4521484375,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,235109.0,118.57951964089257,10.13,20009.863736888892,-349.0,CLIMB,,,,353.4521484375,-0.5849919935862999,0.25841244429466315,0.0,22.026951597249024,56.0,
40.722795,-1.0,353.4576416015625,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,235976.0,119.02400742536476,10.13,20009.863736888892,-349.0,CLIMB,,,,353.4576416015625,-0.5849919935862999,0.2584124442728353,0.0,22.042139106969028,55.730000000000004,
40.742718,-1.0,353.46038818359375,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,236848.0,119.46292645627294,10.13,20009.863736888892,-349.0,CLIMB,,,,353.46038818359375,-0.5849919935280923,0.25841244429466315,0.0,22.047201610209033,55.730000000000004,
40.762694,-1.0,353.46588134765625,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,237720.0,119.90437673880112,10.13,20009.863736888892,-349.0,CLIMB,,,,353.46588134765625,-0.5849919935571961,0.25841244429466315,0.0,22.062389119929037,55.730000000000004,
40.782603,-1.0,353.47412109375,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,238594.0,120.3458270213293,10.13,20009.863736888892,-349.0,CLIMB,,,,353.47412109375,-0.5849919935280923,0.2584124442728353,0.0,22.077576629649045,55.65,
40.802636,-1.0,353.4796142578125,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,239472.0,120.78828980450548,10.13,20009.863736888892,-349.0,CLIMB,,,,353.4796142578125,-0.5849919935571961,0.25841244428011123,0.0,22.082639132889046,55.65,
40.822665,-1.0,353.4796142578125,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,240360.0,121.23277758897767,10.13,20009.863736888892,-349.0,CLIMB,,,,353.4796142578125,-0.5849919935280923,0.2584124442510074,0.0,22.087701636129047,54.84,
40.842838,-1.0,353.49609375,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,241243.0,121.68232787668985,10.13,20009.863736888892,-349.0,CLIMB,,,,353.49609375,-0.5849919934698846,0.25841244422190357,0.0,22.183889197689087,54.84,
40.863085,-1.0,353.50433349609375,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,242120.0,122.12934691278203,10.13,20009.863736888892,-349.0,CLIMB,,,,353.50433349609375,-0.5849919934698846,0.25841244422190357,0.0,22.249701739809115,54.84,
40.882693,-1.0,353.51531982421875,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,243016.0,122.57332844693022,10.13,20009.863736888892,-349.0,CLIMB,,,,353.51531982421875,-0.584991993411677,0.2584124442146276,0.0,22.280076759249127,54.51,
40.902664,-1.0,353.52630615234375,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,243900.0,123.0269287372344,10.13,20009.863736888892,-349.0,CLIMB,,,,353.5263061523438,-0.584991993411677,0.2584124442000757,0.0,22.38638932728917,54.51,
40.922696,-1.0,353.53729248046875,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,244783.0,123.47445402365058,10.13,20009.863736888892,-349.0,CLIMB,,,,353.53729248046875,-0.5849919934407808,0.25841244420735165,0.0,22.416764346729185,54.22,
40.942734,-1.0,353.54827880859375,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,245671.0,123.92147305974277,10.13,20009.863736888892,-349.0,CLIMB,,,,353.54827880859375,-0.5849919934407808,0.2584124442291795,0.0,22.40663934024918,54.22,
40.962565,-1.0,353.55926513671875,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,246552.0,124.37102334745495,10.13,20009.863736888892,-349.0,CLIMB,,,,353.55926513671875,-0.5849919933825731,0.2584124442146276,0.0,22.41170184348918,54.22,
40.982611,-1.0,353.57025146484375,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,247440.0,124.81702988289913,10.13,20009.863736888892,-349.0,CLIMB,,,,353.57025146484375,-0.5849919934698846,0.2584124441855238,0.0,22.421826849969186,54.480000000000004,
41.002767,-1.0,353.5784912109375,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,248331.0,125.26658017061132,10.13,20009.863736888892,-349.0,CLIMB,,,,353.5784912109375,-0.5849919934698846,0.25841244417097187,0.0,22.401576837009177,54.480000000000004,
41.022715,-1.0,353.58673095703125,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,249223.0,125.7176492092955,10.13,20009.863736888892,-349.0,CLIMB,,,,353.5867309570313,-0.584991993411677,0.2584124441782478,0.0,22.442076862929195,54.19,
41.042588,-1.0,353.59222412109375,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,250111.0,126.16922449830369,10.13,20009.863736888892,-349.0,CLIMB,,,,353.59222412109375,-0.584991993411677,0.25841244420735165,0.0,22.472451882369207,54.19,
41.062588,-1.0,353.59222412109375,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,251008.0,126.61877478601588,10.13,20009.863736888892,-349.0,CLIMB,,,,353.59222412109375,-0.584991993411677,0.2584124442291795,0.0,22.492701895329215,54.19,
41.082709,-1.0,353.594970703125,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,251891.0,127.07288132664405,10.13,20009.863736888892,-349.0,CLIMB,,,,353.594970703125,-0.584991993411677,0.2584124442291795,0.0,22.568639443929246,54.03,
41.1036,-1.0,353.60321044921875,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,252774.0,127.51990036273624,10.13,20009.863736888892,-349.0,CLIMB,,,,353.60321044921875,-0.5849919934407808,0.2584124442364555,0.0,22.53320192124923,54.03,
41.122613,-1.0,353.60870361328125,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,253671.0,127.96691939882842,10.13,20009.863736888892,-349.0,CLIMB,,,,353.60870361328125,-0.5849919934407808,0.2584124442364555,0.0,22.492701895329215,54.050000000000004,
41.142561,-1.0,353.60870361328125,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,253671.0,128.4210259394566,10.13,20009.863736888892,-349.0,CLIMB,,,,353.60870361328125,-0.584991993411677,0.25841244422190357,0.0,22.523076914769227,54.050000000000004,
41.162562,-1.0,353.6114501953125,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,255444.0,129.31860776390897,10.13,20009.863736888892,-349.0,CLIMB,,,,353.6114501953125,-0.5849919934407808,0.2584124442364555,0.0,22.4623268758892,54.050000000000004,
41.182852,-1.0,353.6114501953125,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,256336.0,129.77018305291716,10.13,20009.863736888892,-349.0,CLIMB,,,,353.6114501953125,-0.5849919933825731,0.2584124442146276,0.0,22.497764398569217,53.980000000000004,
41.203169,-1.0,353.6224365234375,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,257217.0,130.21618958836135,10.13,20009.863736888892,-349.0,CLIMB,,,,353.6224365234375,-0.5849919934698846,0.2584124442000757,0.0,22.48763939208921,53.980000000000004,
41.222757,-1.0,353.65264892578125,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,258097.0,130.66168987348152,10.13,20009.863736888892,-349.0,CLIMB,,,,353.65264892578125,-0.5849919934407808,0.25841244422190357,0.0,22.396514333769176,54.620000000000005,
41.242665,-1.0,353.7103271484375,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,258976.0,131.10668390827772,10.13,20009.863736888892,-349.0,CLIMB,,,,353.7103271484375,-0.584991993411677,0.2584124442291795,0.0,22.381326824049168,54.620000000000005,
41.263071,-1.0,353.78997802734375,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,259852.0,131.5501591921019,10.13,20009.863736888892,-349.0,CLIMB,,,,353.78997802734375,-0.584991993411677,0.25841244420735165,0.0,22.315514281929143,54.620000000000005,
41.282676,-1.0,353.84765625,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,260723.0,131.99110322430607,10.13,20009.863736888892,-349.0,CLIMB,,,,353.84765625,-0.584991993411677,0.2584124442291795,0.0,22.2142642171291,55.38,
41.306622,-1.0,353.84765625,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,261582.0,132.42597225262224,10.13,20009.863736888892,-349.0,CLIMB,,,,353.84765625,-0.584991993411677,0.2584124442146276,0.0,22.102889145849055,55.38,
41.34006,-1.0,353.89984130859375,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,263303.0,133.2972290602266,10.13,20009.863736888892,-349.0,CLIMB,,,,353.8998413085938,-0.584991993411677,0.2584124442000757,0.0,21.910514022728975,56.97,
41.362267,-1.0,353.880615234375,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,264163.0,133.7326043388668,10.13,20009.863736888892,-349.0,CLIMB,,,,353.880615234375,-0.5849919934698846,0.2584124442146276,0.0,21.829513970888943,56.96,
41.370552,-1.0,353.86962890625,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,265021.0,134.16696711685896,10.13,20009.863736888892,-349.0,CLIMB,,,,353.86962890625,-0.5849919934698846,0.2584124442146276,0.0,21.758638925528913,56.96,
41.382734,-1.0,353.86962890625,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,265021.0,134.16696711685896,10.13,20009.863736888892,-349.0,CLIMB,,,,353.86962890625,-0.584991993411677,0.25841244420735165,0.0,21.758638925528913,56.96,
41.40279,-1.0,353.86138916015625,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,265890.0,134.60689864841515,10.13,20009.863736888892,-349.0,CLIMB,,,,353.86138916015625,-0.584991993411677,0.25841244422190357,0.0,21.804201454688933,56.96,
41.422741,-1.0,353.85040283203125,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,266739.0,135.03670517349133,10.13,20009.863736888892,-349.0,CLIMB,,,,353.85040283203125,-0.584991993411677,0.2584124442146276,0.0,21.763701428768915,57.34,
41.442724,-1.0,353.80645751953125,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,267600.0,135.4725867024555,10.13,20009.863736888892,-349.0,CLIMB,,,,353.8064575195313,-0.584991993411677,0.25841244419279974,0.0,21.743451415808906,57.34,
41.462802,-1.0,353.77899169921875,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,268475.0,135.91555573595568,10.13,20009.863736888892,-349.0,CLIMB,,,,353.77899169921875,-0.584991993411677,0.2584124441636959,0.0,21.819388964408937,57.34,
41.482677,-1.0,353.7542724609375,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,269346.0,136.35649976815986,10.13,20009.863736888892,-349.0,CLIMB,,,,353.7542724609375,-0.5849919934407808,0.25841244417097187,0.0,21.900389016248972,56.34,
41.503122,-1.0,353.748779296875,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,270218.0,136.79795005068803,10.13,20009.863736888892,-349.0,CLIMB,,,,353.748779296875,-0.5849919933825731,0.2584124441782478,0.0,21.910514022728975,56.34,
41.522745,-1.0,353.759765625,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,271086.0,137.23737533192022,10.13,20009.863736888892,-349.0,CLIMB,,,,353.759765625,-0.5849919934407808,0.25841244419279974,0.0,22.006701584289015,56.15,
41.542798,-1.0,353.759765625,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,271954.0,137.6768006131524,10.13,20009.863736888892,-349.0,CLIMB,,,,353.759765625,-0.5849919933825731,0.2584124441636959,0.0,22.037076603729027,56.15,
41.562766,-1.0,353.7982177734375,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,272810.0,138.11015089049658,10.13,20009.863736888892,-349.0,CLIMB,,,,353.7982177734375,-0.584991993411677,0.258412444149144,0.0,21.961139055128996,56.15,
41.583124,-1.0,353.8092041015625,,,,,,,,,0.3519061583577713,0.0,0.0,0.0,0.0,,4.0,273683.0,138.55210742334876,10.13,20009.863736888892,-349.0,CLIMB,,,,353.8092041015625,-0.584991993411677,0.25841244414186804,0.0,21.961139055128996,56.65,
41.602958,-1.0,353.82293701171875,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,274559.0,138.99558270717293,10.13,20009.863736888892,-349.0,CLIMB,,,,353.82293701171875,-0.5849919934407808,0.2584124441782478,0.0,21.966201558368997,56.65,
41.622719,-1.0,353.836669921875,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,275441.0,139.44209549294112,10.13,20009.863736888892,-349.0,CLIMB,,,,353.83666992187506,-0.5849919933825731,0.2584124441855238,0.0,22.037076603729027,56.76,
41.64266,-1.0,353.8531494140625,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,276308.0,139.8810145238493,10.13,20009.863736888892,-349.0,CLIMB,,,,353.8531494140625,-0.5849919934698846,0.25841244415641995,0.0,22.037076603729027,56.76,
41.662716,-1.0,353.86138916015625,,,,,,,,,0.3421309872922776,0.0,0.0,0.0,0.0,,4.0,277163.0,140.31385855086947,10.13,20009.863736888892,-349.0,CLIMB,,,,353.86138916015625,-0.5849919934698846,0.2584124441782478,0.0,22.026951597249024,56.76,
41.685077,-1.0,353.87237548828125,,,,,,,,,0.3519061583577713,0.0,0.0,0.0,0.0,,4.0,278024.0,140.74974007983366,10.13,20009.863736888892,-349.0,CLIMB,,,,353.87237548828125,-0.584991993411677,0.25841244419279974,0.125,21.961139055128996,57.45,
41.702709,-1.0,353.84765625,,,,,,,,,0.3519061583577713,0.0,0.0,0.0,0.0,,4.0,278924.0,141.20536537143386,10.13,20009.863736888892,-349.0,CLIMB,,,,353.84765625,-0.584991993411677,0.258412444149144,0.125,22.097826642609053,57.45,
41.722736,-1.0,353.83941650390625,,,,,,,,,0.3519061583577713,0.0,0.0,0.0,0.0,,4.0,280725.0,141.20536537143386,10.13,20009.863736888892,-349.0,CLIMB,,,,353.83941650390625,-0.584991993411677,0.25841244414186804,0.0,22.097826642609053,56.78,
41.742744,-1.0,353.79547119140625,,,,,,,,,0.3519061583577713,0.0,0.0,0.0,0.0,,4.0,280725.0,142.1171222049582,10.13,20009.863736888892,-349.0,CLIMB,,,,353.79547119140625,-0.584991993411677,0.2584124441636959,0.0,22.356014307849158,56.78,
41.762693,-1.0,353.76251220703125,,,,,,,,,0.3519061583577713,0.0,0.0,0.0,0.0,,4.0,281632.0,142.5762912488264,10.13,20009.863736888892,-349.0,CLIMB,,,,353.76251220703125,-0.584991993411677,0.25841244417097187,0.0,22.60407696660926,56.78,
41.782725,-1.0,353.76251220703125,,,,,,,,,0.3519061583577713,0.0,0.0,0.0,0.0,,4.0,282534.0,143.0329290410746,10.13,20009.863736888892,-349.0,CLIMB,,,,353.76251220703125,-0.5849919934698846,0.258412444149144,0.0,22.82176460592935,56.13,
