FPGA Time,Match Time,Theta,Left Front Absolute,Left Front Assumed,Right Front Absolute,Right Front Assumed,Left Rear Absolute,Left Rear Assumed,Right Rear Absolute,Right Rear Assumed,ClimberCmd,LeftIntakeCmd,RightIntakeCmd,LeftShooterSpeed,RightShooterSpeed,targetRPM,climberState,actualPosTicks,actualPosDeg,targetPosDeg,targetPosTicks,shooterError,hoodPosition,TargetX,TargetY,TargetTheta,Robot State Theta,poseX,poseY,Compressor Cur,ClimberSpeed,ClimberCurrent,X Pigeon,Y Pigeon,Z Pigeon,Pitch,Roll,ClimberReleased,
2.616911,-1.0,354.22119140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.22119140625,0.0,0.0,0.0,0.0,0.08,-0.0,0.0,0.0,0.0,0.087890625,,
2.670242,-1.0,354.22393798828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.22393798828125,0.0,0.0,0.0,0.0,0.09,-0.0,0.0,0.06097560975609757,0.0,0.087890625,,
2.691214,-1.0,354.22393798828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.22393798828125,0.0,0.0,0.0,0.0,0.09,-0.0,0.06097560975609757,0.0,0.0,0.1318359375,,
2.713135,-1.0,354.22393798828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.22393798828125,0.0,0.0,0.0,0.0,0.09,-0.0,0.06097560975609757,0.0,0.0,0.087890625,,
2.752043,-1.0,354.22393798828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.22393798828125,0.0,0.0,0.0,0.0,0.09,-0.0,0.06097560975609757,0.0,0.0,0.087890625,,
2.772426,-1.0,354.2266845703125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.2266845703125,0.0,0.0,0.0,0.0,0.09,-0.0,0.0,0.0,0.0,0.087890625,,
2.789937,-1.0,354.2266845703125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.2266845703125,0.0,0.0,0.0,0.0,0.09,-0.0,0.0,0.0,0.0,0.087890625,,
2.810777,-1.0,354.2266845703125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.2266845703125,0.0,0.0,0.0,0.0,0.09,-0.0,0.0,0.0,0.0,0.087890625,,
2.832854,-1.0,354.2266845703125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.2266845703125,0.0,0.0,0.0,0.0,0.09,-0.06097560975609757,0.0,0.0,0.0,0.087890625,,
2.864484,-1.0,354.2266845703125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,354.2266845703125,0.0,0.0,0.0,0.0,0.07,-0.06097560975609757,0.0,0.0,0.0,0.087890625,,
