FPGA Time,Match Time,Theta,Left Front Absolute,Left Front Assumed,Right Front Absolute,Right Front Assumed,Left Rear Absolute,Left Rear Assumed,Right Rear Absolute,Right Rear Assumed,ClimberCmd,LeftIntakeCmd,RightIntakeCmd,LeftShooterSpeed,RightShooterSpeed,targetRPM,climberState,actualPosTicks,actualPosDeg,targetPosDeg,targetPosTicks,X Pigeon,Y Pigeon,Z Pigeon,Pitch,Roll,ClimberReleased,shooterError,hoodPosition,TargetX,TargetY,TargetTheta,Robot State Theta,poseX,poseY,Compressor Cur,ClimberSpeed,ClimberCurrent,BallivatorTop,BallivatorBottom,NumBalls,
3.687039,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.12195121951219513,0.0,0.06097560975609757,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
3.728029,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
3.752477,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
3.793797,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.06097560975609757,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
3.815152,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.06097560975609757,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
3.846268,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,0.06097560975609757,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
3.894153,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,0.06097560975609757,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
3.921509,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,0.06097560975609757,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
3.941836,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,0.06097560975609757,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
3.988744,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,0.06097560975609757,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
4.016721,-1.0,89.45892333984375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45892333984375,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
4.058875,-1.0,89.45892333984375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45892333984375,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
4.081387,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.12195121951219513,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
4.130831,-1.0,89.45892333984375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.12195121951219513,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45892333984375,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
4.159007,-1.0,89.45892333984375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,-0.06097560975609757,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45892333984375,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
4.200492,-1.0,89.45892333984375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,-0.06097560975609757,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45892333984375,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
4.234508,-1.0,89.45892333984375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,0.06097560975609757,0.0,-0.12195121951219513,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45892333984375,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
4.282909,-1.0,89.45892333984375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,0.06097560975609757,0.0,-0.12195121951219513,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45892333984375,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
4.35906,-1.0,89.45892333984375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.06097560975609757,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45892333984375,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
4.402925,-1.0,89.461669921875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.461669921875,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
4.444907,-1.0,89.45892333984375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45892333984375,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
4.488254,-1.0,89.45892333984375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,0.06097560975609757,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45892333984375,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
4.52569,-1.0,89.45892333984375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,0.06097560975609757,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45892333984375,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
4.567879,-1.0,89.45892333984375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,0.06097560975609757,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45892333984375,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
4.612475,-1.0,89.45892333984375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,0.06097560975609757,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45892333984375,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
4.653618,-1.0,89.45892333984375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45892333984375,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
4.691783,-1.0,89.45892333984375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45892333984375,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
4.736119,-1.0,89.45892333984375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45892333984375,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
4.773828,-1.0,89.45892333984375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45892333984375,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
4.794176,-1.0,89.4561767578125,,,,,,,,,,,,0.0,0.0,,,,,,,-0.0,0.0,0.0,0.087890625,-0.5712890625,,,,,,,89.4561767578125,0.0,0.0,,,,,,,
4.867298,-1.0,89.45343017578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.06097560975609757,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45343017578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
4.908706,-1.0,89.45343017578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.06097560975609757,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45343017578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
4.937198,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
4.982078,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.002644,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.033063,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.050481,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.065879,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.082306,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.100477,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.121218,-1.0,89.45343017578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45343017578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.154309,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.193377,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,0.06097560975609757,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.209657,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,0.06097560975609757,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.225409,-1.0,89.45343017578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,0.06097560975609757,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45343017578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.246377,-1.0,89.45343017578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,0.06097560975609757,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45343017578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.307994,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.06097560975609757,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.345605,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,0.06097560975609757,0.0,-0.06097560975609757,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.390427,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,0.06097560975609757,0.0,-0.06097560975609757,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.422097,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,0.06097560975609757,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.448061,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,0.06097560975609757,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.490135,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,-0.06097560975609757,0.06097560975609757,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.513469,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,-0.06097560975609757,0.06097560975609757,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.562348,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.578862,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.595367,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.623155,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.654479,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.701366,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.752982,-1.0,89.45343017578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45343017578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.800257,-1.0,89.45343017578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45343017578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.867004,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.06097560975609757,0.06097560975609757,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.892051,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.06097560975609757,0.06097560975609757,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.942608,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
5.9761,-1.0,89.45343017578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45343017578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
6.031889,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,-0.06097560975609757,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
6.082033,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,-0.06097560975609757,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
6.131894,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
6.187812,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
6.239415,-1.0,89.4561767578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.4561767578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
6.28648,-1.0,89.45343017578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45343017578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
6.314002,-1.0,89.45343017578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.0,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45343017578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
6.362603,-1.0,89.45343017578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.06097560975609757,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45343017578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
6.388408,-1.0,89.45343017578125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-221234.0,0.0,-112.0,-221234.4263111111,-0.06097560975609757,0.0,0.0,0.087890625,-0.5712890625,,0.0,NEUTRAL,,,,89.45343017578125,0.0,0.0,0.0,0.0,0.0,false,false,0.0,
