FPGA Time,Match Time,Theta,Left Front Absolute,Left Front Assumed,Right Front Absolute,Right Front Assumed,Left Rear Absolute,Left Rear Assumed,Right Rear Absolute,Right Rear Assumed,ClimberCmd,LeftIntakeCmd,RightIntakeCmd,LeftShooterSpeed,RightShooterSpeed,targetRPM,climberState,actualPosTicks,actualPosDeg,targetPosDeg,targetPosTicks,shooterError,hoodPosition,TargetX,TargetY,TargetTheta,Robot State Theta,poseX,poseY,Compressor Cur,ClimberSpeed,ClimberCurrent,X Pigeon,Y Pigeon,Z Pigeon,Pitch,
29.82802,-1.0,353.0291748046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.0291748046875,0.0,0.0,0.0,0.0,0.08,0.0,-0.06097560975609757,0.0,0.1318359375,
29.848004,-1.0,353.0291748046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.0291748046875,0.0,0.0,0.0,0.0,0.08,0.0,-0.06097560975609757,0.0,0.1318359375,
29.868401,-1.0,353.0291748046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.0291748046875,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.1318359375,
29.888309,-1.0,353.0291748046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.0291748046875,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.1318359375,
29.908202,-1.0,353.0291748046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.0291748046875,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.1318359375,
29.927927,-1.0,353.02642822265625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.0264282226563,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.1318359375,
29.948024,-1.0,353.02642822265625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.0264282226563,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1318359375,
29.970792,-1.0,353.02642822265625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.0264282226563,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1318359375,
29.987943,-1.0,353.02642822265625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.0264282226563,0.0,0.0,0.0,0.0,0.09,-0.06097560975609757,0.0,0.0,0.1318359375,
30.007989,-1.0,353.0291748046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.0291748046875,0.0,0.0,0.0,0.0,0.09,-0.06097560975609757,0.0,0.0,0.1318359375,
30.02795,-1.0,353.0291748046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.0291748046875,0.0,0.0,0.0,0.0,0.09,-0.06097560975609757,0.0,0.0,0.1318359375,
30.04832,-1.0,353.0291748046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.0291748046875,0.0,0.0,0.0,0.0,0.09,-0.06097560975609757,0.0,0.0,0.1318359375,
30.068142,-1.0,353.0291748046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.0291748046875,0.0,0.0,0.0,0.0,0.09,-0.06097560975609757,0.0,0.0,0.1318359375,
30.088053,-1.0,353.0291748046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.0291748046875,0.0,0.0,0.0,0.0,0.1,-0.06097560975609757,0.0,0.0,0.1318359375,
30.10791,-1.0,353.0291748046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.0291748046875,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1318359375,
30.128137,-1.0,353.0291748046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.0291748046875,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1318359375,
30.14802,-1.0,353.0291748046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.0291748046875,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.1318359375,
30.168395,-1.0,353.0291748046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.0291748046875,0.0,0.0,0.0,0.0,0.08,0.0,0.06097560975609757,0.0,0.1318359375,
30.188205,-1.0,353.03192138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03192138671875,0.0,0.0,0.0,0.0,0.09,0.0,0.06097560975609757,0.0,0.1318359375,
30.208023,-1.0,353.03192138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03192138671875,0.0,0.0,0.0,0.0,0.09,0.0,0.06097560975609757,0.0,0.1318359375,
30.228245,-1.0,353.03192138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03192138671875,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.1318359375,
30.248074,-1.0,353.03192138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03192138671875,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.1318359375,
30.268294,-1.0,353.03192138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03192138671875,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.1318359375,
30.289014,-1.0,353.03192138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03192138671875,0.0,0.0,0.0,0.0,0.09,0.06097560975609757,-0.06097560975609757,0.0,0.1318359375,
30.308101,-1.0,353.03192138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03192138671875,0.0,0.0,0.0,0.0,0.08,0.06097560975609757,-0.06097560975609757,0.0,0.1318359375,
30.328779,-1.0,353.03192138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03192138671875,0.0,0.0,0.0,0.0,0.08,0.06097560975609757,-0.06097560975609757,0.0,0.1318359375,
30.348002,-1.0,353.03192138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03192138671875,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.1318359375,
30.367932,-1.0,353.03192138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03192138671875,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.1318359375,
30.388046,-1.0,353.03192138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03192138671875,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1318359375,
30.407904,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.05,-0.12195121951219513,0.0,-0.06097560975609757,0.1318359375,
30.427995,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.05,-0.12195121951219513,0.0,-0.06097560975609757,0.1318359375,
30.447993,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.07,-0.12195121951219513,0.0,-0.06097560975609757,0.1318359375,
30.468164,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.1318359375,
30.488052,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.1318359375,
30.507921,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.1318359375,
30.527897,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.06,0.0,0.06097560975609757,0.0,0.1318359375,
30.548157,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.07,0.0,0.06097560975609757,0.0,0.1318359375,
30.568143,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.07,0.0,0.06097560975609757,0.0,0.1318359375,
30.587861,-1.0,353.03741455078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03741455078125,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1318359375,
30.607962,-1.0,353.03741455078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03741455078125,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1318359375,
30.62832,-1.0,353.03741455078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03741455078125,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1318359375,
30.648953,-1.0,353.03741455078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03741455078125,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.1318359375,
30.668091,-1.0,353.03741455078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03741455078125,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.1318359375,
30.687957,-1.0,353.03741455078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03741455078125,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.1318359375,
30.708418,-1.0,353.03741455078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03741455078125,0.0,0.0,0.0,0.0,0.06,-0.06097560975609757,0.06097560975609757,0.0,0.1318359375,
30.728233,-1.0,353.03741455078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03741455078125,0.0,0.0,0.0,0.0,0.06,-0.06097560975609757,0.06097560975609757,0.0,0.1318359375,
30.752347,-1.0,353.03741455078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03741455078125,0.0,0.0,0.0,0.0,0.06,-0.06097560975609757,0.06097560975609757,0.0,0.1318359375,
30.773227,-1.0,353.03741455078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03741455078125,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.1318359375,
30.829943,-1.0,353.03741455078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03741455078125,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.1318359375,
30.842201,-1.0,353.03741455078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03741455078125,0.0,0.0,0.0,0.0,0.08,0.06097560975609757,0.0,0.0,0.1318359375,
30.848486,-1.0,353.03741455078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03741455078125,0.0,0.0,0.0,0.0,0.08,0.06097560975609757,0.0,0.0,0.1318359375,
30.856052,-1.0,353.03741455078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03741455078125,0.0,0.0,0.0,0.0,0.08,0.06097560975609757,0.0,0.0,0.1318359375,
30.867954,-1.0,353.03741455078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03741455078125,0.0,0.0,0.0,0.0,0.08,0.06097560975609757,0.0,0.0,0.1318359375,
30.887991,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.09,0.06097560975609757,0.0,0.0,0.1318359375,
30.907781,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.1318359375,
30.928079,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.1318359375,
30.947938,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.1318359375,
30.968044,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.1318359375,
30.988043,-1.0,353.03741455078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03741455078125,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.1318359375,
31.008843,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.1318359375,
31.027927,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.06097560975609757,0.1318359375,
31.048191,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.06097560975609757,0.1318359375,
31.068173,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.06097560975609757,0.1318359375,
31.087979,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.08,-0.06097560975609757,0.0,0.0,0.1318359375,
31.108143,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.08,-0.06097560975609757,0.0,0.0,0.1318359375,
31.128022,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.08,-0.06097560975609757,0.0,0.0,0.1318359375,
31.147826,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.1318359375,
31.168139,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.1318359375,
31.188064,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.1318359375,
31.207893,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.1318359375,
31.227942,-1.0,353.03192138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03192138671875,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.1318359375,
31.248262,-1.0,353.03192138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03192138671875,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.1318359375,
31.268054,-1.0,353.03192138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03192138671875,0.0,0.0,0.0,0.0,0.08,0.06097560975609757,0.0,0.0,0.1318359375,
31.287944,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.08,0.06097560975609757,0.0,0.0,0.1318359375,
31.307962,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.08,0.06097560975609757,0.0,0.0,0.1318359375,
31.328075,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.08,0.06097560975609757,0.0,0.0,0.1318359375,
31.348103,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.09,0.06097560975609757,0.0,0.0,0.1318359375,
31.368033,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.09,0.06097560975609757,0.0,0.0,0.1318359375,
31.387872,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.1318359375,
31.408074,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.1318359375,
31.428645,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.1318359375,
31.448733,-1.0,353.03192138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03192138671875,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.1318359375,
31.468789,-1.0,353.03192138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03192138671875,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.1318359375,
31.487843,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.1318359375,
31.507828,-1.0,353.03466796875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03466796875,0.0,0.0,0.0,0.0,0.07,0.0,0.0,-0.06097560975609757,0.1318359375,
31.528142,-1.0,353.03192138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03192138671875,0.0,0.0,0.0,0.0,0.07,0.0,0.0,-0.06097560975609757,0.1318359375,
31.548325,-1.0,353.03192138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03192138671875,0.0,0.0,0.0,0.0,0.07,0.0,0.0,-0.06097560975609757,0.1318359375,
31.568065,-1.0,353.03192138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03192138671875,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.1318359375,
31.587813,-1.0,353.03192138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03192138671875,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.1318359375,
31.608166,-1.0,353.03192138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03192138671875,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.1318359375,
31.628167,-1.0,353.03192138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03192138671875,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.1318359375,
31.648203,-1.0,353.03192138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03192138671875,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.1318359375,
31.668098,-1.0,353.03192138671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,353.03192138671875,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.1318359375,
