FPGA Time,Match Time,Theta,Left Front Absolute,Left Front Assumed,Right Front Absolute,Right Front Assumed,Left Rear Absolute,Left Rear Assumed,Right Rear Absolute,Right Rear Assumed,ClimberCmd,LeftIntakeCmd,RightIntakeCmd,LeftShooterSpeed,RightShooterSpeed,targetRPM,climberState,actualPosTicks,actualPosDeg,targetPosDeg,targetPosTicks,shooterError,hoodPosition,TargetX,TargetY,TargetTheta,Robot State Theta,poseX,poseY,Compressor Cur,ClimberSpeed,ClimberCurrent,X Pigeon,Y Pigeon,Z Pigeon,Pitch,Roll,ClimberReleased,
2.494633,-1.0,355.924072265625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.924072265625,0.0,0.0,0.0,0.0,0.22,0.06097560975609757,0.0,0.0,0.0439453125,0.3076171875,,
2.536724,-1.0,355.924072265625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.924072265625,0.0,0.0,0.0,0.0,0.24,0.06097560975609757,0.0,0.0,0.0439453125,0.3076171875,,
2.562376,-1.0,355.924072265625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.924072265625,0.0,0.0,0.0,0.0,0.24,0.06097560975609757,0.0,0.0,0.0439453125,0.263671875,,
2.588045,-1.0,355.92681884765625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.9268188476563,0.0,0.0,0.0,0.0,0.24,-0.0,0.0,0.0,0.0439453125,0.263671875,,
2.613416,-1.0,355.92681884765625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.9268188476563,0.0,0.0,0.0,0.0,0.22,-0.0,0.0,0.0,0.0439453125,0.3076171875,,
2.638815,-1.0,355.92681884765625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.9268188476563,0.0,0.0,0.0,0.0,0.22,-0.0,0.0,0.0,0.0439453125,0.3076171875,,
2.662367,-1.0,355.92681884765625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.9268188476563,0.0,0.0,0.0,0.0,0.23,-0.0,0.0,0.0,0.0439453125,0.3076171875,,
2.686513,-1.0,355.92681884765625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.9268188476563,0.0,0.0,0.0,0.0,0.23,-0.0,0.0,0.0,0.0439453125,0.263671875,,
2.70786,-1.0,355.92681884765625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.9268188476563,0.0,0.0,0.0,0.0,0.24,-0.0,0.0,0.0,0.0439453125,0.263671875,,
2.726431,-1.0,355.92681884765625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.9268188476563,0.0,0.0,0.0,0.0,0.24,-0.0,0.0,0.0,0.0439453125,0.3076171875,,
2.742256,-1.0,355.92681884765625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.9268188476563,0.0,0.0,0.0,0.0,0.24,-0.0,0.0,0.0,0.0439453125,0.263671875,,
2.760439,-1.0,355.92681884765625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.9268188476563,0.0,0.0,0.0,0.0,0.24,0.12195121951219513,0.0,0.0,0.0439453125,0.263671875,,
