FPGA Time,Match Time,Theta,Left Front Absolute,Left Front Assumed,Right Front Absolute,Right Front Assumed,Left Rear Absolute,Left Rear Assumed,Right Rear Absolute,Right Rear Assumed,ClimberCmd,LeftIntakeCmd,RightIntakeCmd,LeftShooterSpeed,RightShooterSpeed,targetRPM,climberState,actualPosTicks,actualPosDeg,targetPosDeg,targetPosTicks,shooterError,hoodPosition,TargetX,TargetY,TargetTheta,Robot State Theta,poseX,poseY,Compressor Cur,ClimberSpeed,ClimberCurrent,X Pigeon,Y Pigeon,Z Pigeon,Pitch,Roll,ClimberReleased,
2.619555,-1.0,360.65093994140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.65093994140625,0.0,0.0,0.0,0.0,0.27,-0.0,0.0,0.0,0.0,0.17578125,,
2.674374,-1.0,360.65093994140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.65093994140625,0.0,0.0,0.0,0.0,0.28,-0.0,0.0,0.0,0.0,0.17578125,,
2.696417,-1.0,360.648193359375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.648193359375,0.0,0.0,0.0,0.0,0.26,0.06097560975609757,0.0,0.0,0.0,0.17578125,,
2.72004,-1.0,360.65093994140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.65093994140625,0.0,0.0,0.0,0.0,0.26,0.06097560975609757,0.0,0.0,0.0,0.17578125,,
2.760403,-1.0,360.65093994140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.65093994140625,0.0,0.0,0.0,0.0,0.28,0.06097560975609757,0.0,0.0,0.0,0.17578125,,
2.780529,-1.0,360.65093994140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.65093994140625,0.0,0.0,0.0,0.0,0.28,0.06097560975609757,0.0,0.0,0.0,0.17578125,,
2.798925,-1.0,360.65093994140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.65093994140625,0.0,0.0,0.0,0.0,0.29,0.06097560975609757,0.0,0.0,0.0,0.17578125,,
2.81893,-1.0,360.65093994140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.65093994140625,0.0,0.0,0.0,0.0,0.29,0.06097560975609757,0.0,0.0,0.0,0.17578125,,
2.857662,-1.0,360.65093994140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.65093994140625,0.0,0.0,0.0,0.0,0.28,-0.06097560975609757,0.0,-0.06097560975609757,0.0,0.17578125,,
2.897067,-1.0,360.65093994140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.65093994140625,0.0,0.0,0.0,0.0,0.28,-0.06097560975609757,0.0,-0.06097560975609757,0.0,0.17578125,,
2.932975,-1.0,360.65093994140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.65093994140625,0.0,0.0,0.0,0.0,0.28,-0.0,0.0,0.0,0.0,0.17578125,,
2.999302,-1.0,360.65093994140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.65093994140625,0.0,0.0,0.0,0.0,0.27,-0.0,0.0,0.0,0.0,0.17578125,,
3.044299,-1.0,360.6536865234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.6536865234375,0.0,0.0,0.0,0.0,0.27,-0.0,0.0,0.0,0.0,0.17578125,,
3.09557,-1.0,360.6536865234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.6536865234375,0.0,0.0,0.0,0.0,0.27,-0.0,0.0,0.0,0.0,0.17578125,,
3.142721,-1.0,360.65093994140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.65093994140625,0.0,0.0,0.0,0.0,0.25,-0.0,0.0,0.0,0.0,0.17578125,,
3.242223,-1.0,360.65093994140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.65093994140625,0.0,0.0,0.0,0.0,0.27,-0.0,0.0,0.0,0.0,0.17578125,,
3.282088,-1.0,360.65093994140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.65093994140625,0.0,0.0,0.0,0.0,0.27,-0.0,0.0,0.0,0.0,0.17578125,,
3.310604,-1.0,360.648193359375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.648193359375,0.0,0.0,0.0,0.0,0.27,-0.0,0.0,0.0,0.0,0.17578125,,
3.402334,-1.0,360.648193359375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.648193359375,0.0,0.0,0.0,0.0,0.27,-0.0,0.0,0.0,0.0,0.17578125,,
3.45813,-1.0,360.648193359375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.648193359375,0.0,0.0,0.0,0.0,0.28,-0.06097560975609757,0.0,0.0,0.0,0.17578125,,
3.5032,-1.0,360.65093994140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.65093994140625,0.0,0.0,0.0,0.0,0.28,-0.0,0.0,0.0,0.0,0.17578125,,
3.555592,-1.0,360.648193359375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.648193359375,0.0,0.0,0.0,0.0,0.28,-0.0,0.0,0.0,0.0,0.17578125,,
3.610938,-1.0,360.648193359375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.648193359375,0.0,0.0,0.0,0.0,0.26,-0.0,0.0,0.0,0.0,0.17578125,,
3.64521,-1.0,360.648193359375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.648193359375,0.0,0.0,0.0,0.0,0.26,-0.0,0.0,0.0,0.0,0.17578125,,
3.665526,-1.0,360.648193359375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.648193359375,0.0,0.0,0.0,0.0,0.26,-0.0,0.0,0.0,0.0,0.17578125,,
3.677593,-1.0,360.648193359375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.648193359375,0.0,0.0,0.0,0.0,0.26,-0.0,0.0,0.0,0.0,0.17578125,,
3.693526,-1.0,360.648193359375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.648193359375,0.0,0.0,0.0,0.0,0.24,-0.0,0.0,0.0,0.0,0.17578125,,
3.706202,-1.0,360.648193359375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.648193359375,0.0,0.0,0.0,0.0,0.24,-0.0,0.0,0.0,0.0,0.17578125,,
3.718614,-1.0,360.648193359375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.648193359375,0.0,0.0,0.0,0.0,0.24,-0.0,0.0,0.0,0.0,0.17578125,,
3.73318,-1.0,360.648193359375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.648193359375,0.0,0.0,0.0,0.0,0.24,0.06097560975609757,0.0,0.0,0.0,0.17578125,,
3.746643,-1.0,360.648193359375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.648193359375,0.0,0.0,0.0,0.0,0.26,0.06097560975609757,0.0,0.0,0.0,0.17578125,,
3.758935,-1.0,360.648193359375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.648193359375,0.0,0.0,0.0,0.0,0.26,0.06097560975609757,0.0,0.0,0.0,0.17578125,,
3.771511,-1.0,360.648193359375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.648193359375,0.0,0.0,0.0,0.0,0.26,0.06097560975609757,0.0,0.0,0.0,0.17578125,,
3.784174,-1.0,360.648193359375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.648193359375,0.0,0.0,0.0,0.0,0.26,-0.0,0.06097560975609757,-0.06097560975609757,0.0,0.17578125,,
3.797053,-1.0,360.648193359375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.648193359375,0.0,0.0,0.0,0.0,0.27,-0.0,0.06097560975609757,-0.06097560975609757,0.0,0.17578125,,
3.809831,-1.0,360.64544677734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.64544677734375,0.0,0.0,0.0,0.0,0.27,-0.0,0.06097560975609757,-0.06097560975609757,0.0,0.17578125,,
3.821604,-1.0,360.64544677734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.64544677734375,0.0,0.0,0.0,0.0,0.27,-0.0,0.06097560975609757,-0.06097560975609757,0.0,0.17578125,,
3.8369,-1.0,360.64544677734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.64544677734375,0.0,0.0,0.0,0.0,0.27,-0.0,0.0,0.0,0.0,0.17578125,,
3.849893,-1.0,360.64544677734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.64544677734375,0.0,0.0,0.0,0.0,0.26,-0.0,0.0,0.0,0.0,0.17578125,,
3.883469,-1.0,360.64544677734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.64544677734375,0.0,0.0,0.0,0.0,0.26,-0.0,0.0,0.0,0.0,0.17578125,,
3.89663,-1.0,360.64544677734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.64544677734375,0.0,0.0,0.0,0.0,0.28,-0.0,0.0,0.0,0.0,0.17578125,,
3.908287,-1.0,360.64544677734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.64544677734375,0.0,0.0,0.0,0.0,0.28,-0.0,0.0,0.0,0.0,0.17578125,,
3.921613,-1.0,360.64544677734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.64544677734375,0.0,0.0,0.0,0.0,0.28,-0.0,0.0,0.0,0.0,0.17578125,,
3.94067,-1.0,360.64544677734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.64544677734375,0.0,0.0,0.0,0.0,0.3,-0.0,0.0,0.0,0.0,0.17578125,,
3.954837,-1.0,360.648193359375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.648193359375,0.0,0.0,0.0,0.0,0.3,0.06097560975609757,0.0,-0.06097560975609757,0.0,0.17578125,,
3.973466,-1.0,360.648193359375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.648193359375,0.0,0.0,0.0,0.0,0.3,0.06097560975609757,0.0,-0.06097560975609757,0.0,0.17578125,,
3.983629,-1.0,360.648193359375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.648193359375,0.0,0.0,0.0,0.0,0.3,0.06097560975609757,0.0,-0.06097560975609757,0.0,0.17578125,,
3.994305,-1.0,360.648193359375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.648193359375,0.0,0.0,0.0,0.0,0.28,0.06097560975609757,0.0,-0.06097560975609757,0.0,0.17578125,,
4.004436,-1.0,360.648193359375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,360.648193359375,0.0,0.0,0.0,0.0,0.28,-0.0,0.0,0.0,0.0,0.17578125,,
