FPGA Time,Match Time,Theta,Left Front Absolute,Left Front Assumed,Right Front Absolute,Right Front Assumed,Left Rear Absolute,Left Rear Assumed,Right Rear Absolute,Right Rear Assumed,ClimberCmd,LeftIntakeCmd,RightIntakeCmd,LeftShooterSpeed,RightShooterSpeed,targetRPM,climberState,actualPosTicks,actualPosDeg,targetPosDeg,targetPosTicks,shooterError,hoodPosition,TargetX,TargetY,TargetTheta,Robot State Theta,poseX,poseY,Compressor Cur,ClimberSpeed,ClimberCurrent,X Pigeon,Y Pigeon,Z Pigeon,Pitch,Roll,ClimberReleased,
2.643418,-1.0,355.61370849609375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.6137084960938,0.0,0.0,0.0,0.0,0.15,0.06097560975609757,0.0,0.0,-0.1318359375,0.17578125,,
2.687745,-1.0,355.61370849609375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.6137084960938,0.0,0.0,0.0,0.0,0.14,0.06097560975609757,0.0,0.0,-0.1318359375,0.2197265625,,
2.710691,-1.0,355.61370849609375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.6137084960938,0.0,0.0,0.0,0.0,0.13,0.06097560975609757,0.0,0.0,-0.1318359375,0.2197265625,,
2.732251,-1.0,355.61370849609375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.6137084960938,0.0,0.0,0.0,0.0,0.13,-0.0,0.06097560975609757,0.0,-0.1318359375,0.2197265625,,
2.755362,-1.0,355.61370849609375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.6137084960938,0.0,0.0,0.0,0.0,0.13,-0.0,0.06097560975609757,0.0,-0.1318359375,0.2197265625,,
2.776998,-1.0,355.616455078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.616455078125,0.0,0.0,0.0,0.0,0.13,-0.0,0.06097560975609757,0.0,-0.1318359375,0.2197265625,,
2.799467,-1.0,355.616455078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.616455078125,0.0,0.0,0.0,0.0,0.11,-0.0,0.0,0.0,-0.1318359375,0.2197265625,,
2.830272,-1.0,355.616455078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.616455078125,0.0,0.0,0.0,0.0,0.11,-0.0,0.0,0.0,-0.1318359375,0.2197265625,,
2.861374,-1.0,355.616455078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.616455078125,0.0,0.0,0.0,0.0,0.14,-0.0,0.0,0.0,-0.1318359375,0.2197265625,,
2.882515,-1.0,355.616455078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.616455078125,0.0,0.0,0.0,0.0,0.14,-0.0,0.0,0.0,-0.1318359375,0.2197265625,,
2.914584,-1.0,355.616455078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.616455078125,0.0,0.0,0.0,0.0,0.13,0.06097560975609757,0.0,0.0,-0.1318359375,0.2197265625,,
2.999792,-1.0,355.616455078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.616455078125,0.0,0.0,0.0,0.0,0.13,0.06097560975609757,0.0,0.0,-0.1318359375,0.2197265625,,
3.050842,-1.0,355.616455078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.616455078125,0.0,0.0,0.0,0.0,0.12,-0.0,0.0,0.0,-0.1318359375,0.2197265625,,
3.07343,-1.0,355.61370849609375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.6137084960938,0.0,0.0,0.0,0.0,0.12,-0.0,0.0,0.06097560975609757,-0.1318359375,0.2197265625,,
3.093644,-1.0,355.61370849609375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.6137084960938,0.0,0.0,0.0,0.0,0.14,-0.0,0.0,0.06097560975609757,-0.1318359375,0.2197265625,,
3.113763,-1.0,355.61370849609375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.6137084960938,0.0,0.0,0.0,0.0,0.14,-0.0,0.0,0.06097560975609757,-0.1318359375,0.2197265625,,
3.140328,-1.0,355.61370849609375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.6137084960938,0.0,0.0,0.0,0.0,0.14,-0.06097560975609757,0.0,0.0,-0.1318359375,0.2197265625,,
3.160819,-1.0,355.61370849609375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,preClimb,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,355.6137084960938,0.0,0.0,0.0,0.0,0.13,-0.06097560975609757,0.0,0.0,-0.1318359375,0.2197265625,,
